rmse,mae,r2,bootstrap_id
0.5221538356645223,0.48030303030303,-0.19008264462809943,81
0.6314092856067387,0.5818181818181811,-0.1900826446280992,82
0.6622650838767749,0.6045454545454528,-0.1900826446280992,83
0.7726737949409357,0.6909090909090895,-0.1900826446280992,84
0.6612660034152107,0.5469696969696962,-0.19008264462809943,85
0.6868300642736022,0.5787878787878776,-0.1900826446280992,86
0.6711898895011706,0.5818181818181811,-0.19008264462809943,87
0.5535012523595906,0.5166666666666656,-0.1900826446280992,88
0.5532772383528334,0.5030303030303025,-0.19008264462809943,89
0.6394083008583874,0.5590909090909082,-0.1900826446280992,90
0.6347381838076779,0.5272727272727266,-0.1900826446280992,91
0.4201534548469575,0.3454545454545452,-0.1900826446280992,92
0.49859306184734814,0.4424242424242421,-0.1900826446280992,93
0.42133200822750794,0.38181818181818183,-0.1900826446280992,94
0.745842471126132,0.6636363636363628,-0.1900826446280992,95
0.5786847441032553,0.5424242424242417,-0.1900826446280992,96
0.571137765436184,0.4969696969696967,-0.19008264462809898,97
0.6389557596656565,0.5484848484848481,-0.19008264462809898,98
0.7132743725793811,0.6181818181818168,-0.19008264462809876,99
