rmse,mae,r2,bootstrap_id
4.256746234479826,1.8154159704844155,0.7923517785443511,40
1.9871233420172818,1.2778401374816901,0.9821315286564509,41
2.9260133465287406,1.3306798299153655,0.9526717760569022,42
3.493110438190049,2.0066202481587725,0.9401636890280881,43
6.399851402518166,3.3541783173878987,0.7854613350470392,44
4.6145385189638946,2.3699401696523044,0.8890509099668197,45
1.981783374701865,1.058754698435464,0.976583551138072,46
6.0040246747830155,3.0509061813354488,0.22348720552732182,47
1.6209985222212142,0.9353764533996586,0.9874786850156312,48
3.774111842181123,2.4351103782653807,0.8483644157497731,49
6.876585989647903,2.5041037877400716,0.5030178767757101,50
7.711474071826139,4.020120334625244,0.6089652137504595,51
2.1637976884359325,1.104511165618896,0.9707580345635455,52
5.023418980628366,3.3474728743235276,0.8519534606351202,53
3.0776986208276793,1.6328891436258954,0.9473937173604923,54
4.404770899784116,1.5907404104868572,0.8946454470295082,55
2.914889178064783,1.394589900970459,0.9524663958852315,56
2.25099496744106,0.9683524767557775,0.9779948735836782,57
1.6809406929904904,1.0370796521504728,0.9851737304952843,58
4.640203931352079,1.4639737288157155,0.639765897114781,59
4.731130845550261,1.9055816809336343,0.5696703051481855,60
1.4518090866669149,0.8739375432332358,0.8973484672836073,61
6.9998413656177005,2.4472851435343426,0.4766669982117885,62
5.04986962440149,3.0067502657572436,0.856165919164563,63
4.3892225262757245,1.4402143319447838,0.8835913101974509,64
4.370154856778325,2.059662850697835,0.8895697871221177,65
5.319271268039347,2.9895399252573647,0.7472919771166158,66
1.3180297319111791,0.8572824954986569,0.9891393693292622,67
2.013750397343829,1.1548789024353023,0.9820203257741024,68
3.20297287532517,1.798465585708619,0.9371837044889443,69
4.918472684393158,3.3803486188252774,0.8912995258951371,70
0.7773255781412938,0.6490269978841149,0.9977342648746043,71
2.3069286722555398,1.673794078826904,0.9759759549837691,72
2.2983549729625015,1.151532077789307,0.9796142634422329,73
0.947430722356455,0.6101727485656746,0.9926008189137276,74
3.968293216825883,1.8264270623524992,0.9328362970142753,75
3.1021478155438738,1.9393609682718924,0.9578274411092392,76
2.7172454814515525,1.8321840922037775,0.970544528614803,77
3.179233668952632,1.6129102389017744,0.9334309424490509,78
3.430798834798719,1.8368791580200206,0.9362531103525809,79
5.715113642659296,2.5278004328409835,0.7696157155046884,80
2.384194847062424,1.2334989865620927,0.9717164577789261,81
3.8221228392221267,1.9996830940246575,0.9070277712685052,82
6.11211664861228,3.246412054697672,0.41872577115761633,83
5.483266147374949,3.1022967815399167,0.8384786746295232,84
1.691658287829046,1.1470253944396969,0.980040476553398,85
2.413902220596217,1.5096109708150227,0.963710377186852,86
5.245648591307459,3.1591412226359057,0.8539515343158064,87
2.8291520419668563,1.639255110422771,0.9701431414711321,88
8.727099973953031,3.0604423205057785,0.31729595199547966,89
4.579269281587835,2.023507118225098,0.8584346796900038,90
5.811842364789452,3.4555914719899494,0.849611994003749,91
0.6478821959258309,0.40299294789632195,0.9685651469020483,92
5.181751450220504,2.5337177753448485,0.8707165473613971,93
4.346237024328632,2.0098833243052163,0.8095259320980026,94
5.3441752566649035,2.94602944056193,0.8126796779158038,95
3.237943043177374,1.983422724405924,0.9446109033737152,96
4.380559740271651,1.4549533367156984,0.8888537273184252,97
6.978563140605199,2.429598649342855,0.4236925177799937,98
2.538904431921237,1.1359365781148278,0.9659477793242589,99
