rmse,mae,r2,bootstrap_id
0.8751188140422338,0.5173455200698318,0.9959211939659878,0
1.347279117324758,0.7118169129168158,0.9912066891702089,1
1.6568451753164821,0.6251747289547857,0.9772730130603787,2
0.9821606548447089,0.5988827065109653,0.9952312635290096,3
0.4830715611614498,0.29363485131054584,0.999055627435682,4
6.021334365224521,2.8269806390491445,0.7227103612700752,5
3.488084004314572,1.3563306778594877,0.9379013266062597,6
1.2291630326289436,0.57624176674207,0.9924199558790465,7
0.8511085313912482,0.37302032978555094,0.9964252971356947,8
6.088108189894407,2.8355059271547938,0.7346286508766917,9
1.4016952624950145,0.5416367028733539,0.9893704868806038,10
2.5393829394371603,1.3454508843551014,0.9308846118638316,11
2.7168643536890977,1.437533974794679,0.934194425210332,12
2.6970674963061523,1.4591619946509222,0.9252910902231263,13
3.387210717769921,1.1220266327181643,0.961140402051978,14
2.3731824323418955,1.0057704694284924,0.9734139912803468,15
3.298261250319157,1.5362785101274923,0.9287210612999688,16
1.5566303999066788,0.44944078828931094,0.9862598670872446,17
3.8939740371034337,1.5277489626208747,0.9335298831795328,18
2.6778547797872085,1.307020642600867,0.9630427439315304,19
2.8332959245276452,1.17206896280367,0.9591525602191942,20
2.066845330244068,0.8953163047785099,0.9802095504596615,21
0.9401139672283518,0.49491763352762375,0.9917700292626799,22
5.43686674709308,2.3840886062277318,0.7810171621401315,23
5.4691962264160505,1.6939332919447239,0.3396359379460171,24
0.8586055416367137,0.39691563838216287,0.9961202241905709,25
0.8533203442098264,0.4423300135038842,0.9973298861966318,26
3.168323937880769,1.1469417606118766,0.8612395676767004,27
1.0261693681237298,0.5117783537607893,0.9903994690310244,28
8.86805004506779,3.086344155586012,0.3854348943897564,29
2.570640783170226,1.3950312056274072,0.9439099887712623,30
0.3868877799087087,0.21003249145672642,0.9992517939462763,31
0.9164046039096547,0.504238080293477,0.9970927539238029,32
5.640283890236331,1.8811469314252864,0.3079775128524974,33
10.802962885920026,3.3361611669573725,0.05069813360891329,34
0.21424749583666106,0.11070210955878575,0.9998334169669117,35
5.915492339547996,2.101654125070044,0.34893287183160004,36
2.743838366872411,0.8911475969548182,0.9259033784131057,37
0.9063024486152296,0.40649727723100443,0.9972203759168501,38
0.7933891585335731,0.39546459634379955,0.9970397865941187,39
2.969682778279321,1.5244062544596357,0.9241456095363957,40
2.013652432401161,0.9604997927584308,0.970247974492736,41
5.473537389543983,2.282530424828238,0.7816154772094556,42
2.795849174122147,1.4258727322631988,0.92872009114793,43
7.655325482457122,2.4152697832743066,0.3231811145526913,44
0.37136052793898094,0.20535684499825488,0.999416955360832,45
4.393449002722583,1.6043738440698305,0.8817007092696945,46
8.315610306297192,2.744788972208489,0.1279379274297746,47
7.99732581746846,2.499373877562793,0.5240097725322681,48
1.1125553145961218,0.5520140298622302,0.9930357801492166,49
1.2091332238685635,0.5847892927578643,0.9922607430064386,50
1.624723660838899,0.993832792850537,0.9850037997668861,51
2.084274728942614,0.8633055653310446,0.9772843237084522,52
4.485553065908911,1.4880138198343822,0.8678532542777709,53
0.7033770937067843,0.33940415327869716,0.9966606952311557,54
0.26407890382286425,0.1223594739271096,0.9997415844643291,55
0.0003075501532800879,0.00021447053554831305,0.999999999616261,56
3.3098471231541025,1.687921671330213,0.8991792840295103,57
2.018779994885123,0.5828978242894932,0.9812471540342776,58
2.831777864959556,0.8490320822233711,0.9538365342307901,59
1.8358911250680627,0.8222516117958946,0.9869912272829093,60
2.846517036717211,1.206571752338591,0.9656616358930541,61
5.77952960526047,1.7679982778311354,0.2863493791624304,62
2.638973581341215,1.159938683992557,0.9649974068498456,63
3.3536023253565332,1.564986903273092,0.9369314145882286,64
2.1794992595746145,0.848640539861056,0.9791426098160632,65
6.103253250208588,3.021720614931501,0.6830524566580696,66
0.49310258478395763,0.2612788767995961,0.9989798855494262,67
2.3647666067213877,0.9601441514049248,0.9809272226372983,68
1.5792165061212722,0.45672748065528257,0.9742484334061645,69
1.2252931856931804,0.5270106693857645,0.992203806032227,70
4.06321343314041,1.398861897904653,0.9003980775865092,71
3.8065443809710415,1.595656968622167,0.9393776733342228,72
0.4006526859986339,0.24869883343868895,0.9993779016939003,73
1.6596037263902803,0.5453983099173719,0.9899449512904851,74
5.025509271437614,2.1508154011707696,0.8374973556889586,75
1.9030843198012335,0.979138648402527,0.9709569736309966,76
3.160415553198154,1.4793201176974147,0.9228931249750776,77
10.714840801560873,3.381418170932139,0.1281669966121799,78
4.364795971939888,1.7462062826483928,0.8620983807519661,79
0.4489762919031018,0.28011355697849166,0.9984063025235912,80
1.962620010405757,0.5842275176075665,0.9785556999015569,81
1.7941492279998905,0.7895483391616706,0.9796650518654267,82
5.7634757524297315,2.402321730705768,0.7559439698115782,83
5.509794332101052,2.4909934392936064,0.7874707978622458,84
5.648653042272522,2.037521306739821,0.48686995858412796,85
4.23501335950305,1.7935276649825849,0.9374163556045918,86
2.2536969834758014,0.9914426709171256,0.9780326443826963,87
3.937117696407121,1.2881828974158716,0.9154860261352635,88
3.346642648608818,1.0853133067214717,0.9501017748210439,89
2.4577388886600495,1.3267188310762548,0.933487703968597,90
5.541854181671411,1.7143971295894582,0.5150500812523704,91
7.084414090278363,2.3227324463162464,0.35066244457696916,92
3.1062839392644337,1.8348935994769409,0.9577154741850246,93
7.475813595104752,2.1584990999082545,0.7445307261856895,94
5.769145293644537,2.5610887400488975,0.7611589044765636,95
6.70178179303295,2.0374554329229984,0.4600016026452528,96
1.1863852945730737,0.5045399358239749,0.9884798914115437,97
2.4214336278805586,1.0826206687980697,0.96933465982228,98
2.6713155740017545,1.2139205881516577,0.9686503603345973,99
